match_id,market_key,selection,line,probability
4172,exact_score,12-12,,1.642875166409643e-15
4173,1x2,home,,0.6911689642152371
4173,1x2,draw,,0.1764056929736799
4173,1x2,away,,0.132425342811083
4173,btts,yes,,0.6978221066828052
4173,btts,no,,0.3021778933171948
4173,total_goals,over,0.5,0.9703873682794223
4173,total_goals,under,0.5,0.02961263172057771
4173,total_goals,over,1.5,0.897866229350913
4173,total_goals,under,1.5,0.10213377064908702
4173,total_goals,over,2.5,0.7281096106271265
4173,total_goals,under,2.5,0.27189038937287346
4173,total_goals,over,3.5,0.5227317412768058
4173,total_goals,under,3.5,0.4772682587231942
4173,total_goals,over,4.5,0.3285699041639762
4173,total_goals,under,4.5,0.6714300958360238
4173,exact_score,0-0,,0.0296126317205773
4173,exact_score,0-1,,0.01890858610899111
4173,exact_score,0-2,,0.014530654336487606
4173,exact_score,0-3,,0.005469836980496354
4173,exact_score,0-4,,0.001544275772121093
4173,exact_score,0-5,,0.00034879103985929657
4173,exact_score,0-6,,6.564845890998342e-05
4173,exact_score,0-7,,1.0590999844968997e-05
4173,exact_score,0-8,,1.4950559332427965e-06
4173,exact_score,0-9,,1.8759678773325125e-07
4173,exact_score,0-10,,2.118536075259155e-08
4173,exact_score,0-11,,2.174971871807773e-09
4173,exact_score,0-12,,2.046835142530348e-10
4173,exact_score,1-0,,0.05361255281951819
4173,exact_score,1-1,,0.07507786107314322
4173,exact_score,1-2,,0.038538932127838106
4173,exact_score,1-3,,0.014507376698952126
4173,exact_score,1-4,,0.004095805859134193
4173,exact_score,1-5,,0.0009250811354160088
4173,exact_score,1-6,,0.00017411614395615614
4173,exact_score,1-7,,2.8089982373764673e-05
4173,exact_score,1-8,,3.965262527364846e-06
4173,exact_score,1-9,,4.975536340230516e-07
4173,exact_score,1-10,,5.618887912691539e-08
4173,exact_score,1-11,,5.768569770259793e-09
4173,exact_score,1-12,,5.428719093315017e-10
4173,exact_score,2-0,,0.08014810331415599
4173,exact_score,2-1,,0.09051149024794368
4173,exact_score,2-2,,0.05110744688986702
4173,exact_score,2-3,,0.019238597003507107
4173,exact_score,2-4,,0.005431551131789216
4173,exact_score,2-5,,0.0012267733532486881
4173,exact_score,2-6,,0.0002308997963511261
4173,exact_score,2-7,,3.725083190012642e-05
4173,exact_score,2-8,,5.258434337242413e-06
4173,exact_score,2-9,,6.598183842080396e-07
4173,exact_score,2-10,,7.451348538289341e-08
4173,exact_score,2-11,,7.649845413103377e-09
4173,exact_score,2-12,,7.199160885446364e-10
